tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Zechariah Wang,3/4,NY,24,1,1,Winner
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Sreeskandan Saravanan,1,MA,1,2,2,Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Bryce Xie,3/4,NY,9,3,3,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Virat Satish,,MA,30,4,4,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Ianson Chan,,MD,5,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Theodore Wang,,MA,15,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Junqi Wan,,PA,20,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Andrew Mikhail Sinyushkin,,MD,26,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Shaurya Batra,,VA,17,9,16,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Samuel Cheng,,NY,3,17,32,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Tyler Yun,,NY,7,17,32,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Haiku Elango,,VA,11,17,32,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Jeremiah Wang,,NY,13,17,32,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Le Siang (Lex) Low,,MD,18,17,32,Round 1
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Ethan Li,,NJ,22,17,32,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Kai Ouyang,,NY,28,17,32,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U11,Marcus K Chua,2,VA,32,17,32,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Vaishnavi Packiyaraj,1,NJ,1,1,1,Winner
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Aadya Pathak,,VA,13,2,2,Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Laasya Polineni,,MA,5,3,3,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Juniper Satori Ha,,PA,9,4,4,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Shriya Batra,,VA,7,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Kayal Selvamanickam,,MA,3,9,16,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Kaydence Cheung,,NJ,8,9,16,Round 1
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Tara Madhusudhan,,NJ,10,9,16,Round 1
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Arushi Saha,,NJ,12,9,16,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Prarthana Sanghani,,PA,14,9,16,Round 1
2024 NE CRC (NJBC),2024-04-19/2024-04-21,GS U11,Mandy Lu,2,NY,16,9,16,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Bryce Xie [1]Vaishnavi Packiyaraj,,NYNJ,1,1,1,Winner
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Theodore WangLaasya Polineni,,MAMA,10,2,2,Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Zechariah WangMandy Lu,,NYNY,14,3,3,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Junqi WanJuniper Satori Ha,,PAPA,7,4,4,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Shaurya BatraShriya Batra,,VAVA,3,9,16,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Kai OuyangPrarthana Sanghani,,NYPA,5,9,16,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Samuel ChengTara Madhusudhan,,NYNJ,9,9,16,Round 1
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Virat SatishKayal Selvamanickam,,MAMA,12,9,16,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,XD U11,Marcus K Chua [2]Aadya Pathak,,VAVA,16,9,16,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BD U11,Sreeskandan Saravanan [2]Virat Satish,,MAMA,4,1,1,Winner
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BD U11,Zechariah Wang [1]Bryce Xie,,NYNY,1,2,2,Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BD U11,Shaurya BatraHaiku Elango,,VAVA,2,3,3,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BD U11,Samuel ChengKai Ouyang,,NYNY,3,4,4,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Jason Gu,3/4,NY,9,1,1,Winner
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Leon Luo,,NJ,18,2,2,Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Ethan Qiu,1,NJ,1,3,3,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Wayne Chien,,NY,25,4,4,Semi Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Aarush Mali,,MA,7,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Austin Win,,NY,13,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Kevin Xie,3/4,MD,24,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Henry Tan,,NJ,29,5,8,Quarter Finals
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Jonathan Cai,,NY,4,9,16,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Akilan Selvamanickam,,MA,11,9,16,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Justin Dong,,NJ,16,9,16,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Matthew Luo,,NY,22,9,16,Round 2
2024 NE CRC (NJBC),2024-04-19/2024-04-21,BS U13,Tamoghna Aniket Sivadanam,,VA,3,17,32,Round 1
