tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Alex He,WC,TX,49,1,1,Winner
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Devin Garg,3/4,NCA,17,2,2,Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Muyang Li,,NCA,15,3,3,Semi Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Mitchell Purnomo,,WA,41,4,4,Semi Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Justin Xia,WC,IL,8,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Evan Liu,5/8,MA,25,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Arav Siddharth Mestry,WC,NCA,36,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Nihal Kadamba,2,NCA,64,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Srijan Challapalli,1,VA,1,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Rylan Tan,5/8,SCA,9,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Shaunak Misra,WC,TX,24,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Ian Yip,WC,NJ,32,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Deng Zhenxiang,,MA,37,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Nishchith G Manjunatha,3/4,NY,48,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Akshaj Reddy Donthi,5/8,VA,56,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Matthew Lei,WC,NJ,57,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Pradyun Rasamsetti,,NC,4,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Vyom Mehrotra,,NJ,11,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Saatvik B. Sunilraj,,VA,19,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Kelvin Zhang,,WA,27,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Prabhat Mandava,,IL,33,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Eshan Neog,,NC,46,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Arnav Tiwari,,TX,54,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Darren Teu,,TX,62,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Manuel Melwyn Alleluia,,TX,3,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Vishwa Rajan,,GA,5,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Adarsh Marinedrive,,NC,7,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Avyukt Iyer,,MA,12,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Darsh Jain,,NC,13,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Napat Srisalaipaisal,WC,TX,16,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Aditya Kotaru,,TX,20,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Nathan Chien,,MD,21,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Xiaoming Timmy Ma,,PA,23,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Vigneswar Vadivelan,,GA,28,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,James Xu,,NC,29,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Mithun Gopinath,,TX,31,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Hitansh Shah,,GA,34,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Wufan Zhang,,TX,38,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Kevin Zhao,5/8,NJ,40,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Geoffray Lee,,MO,42,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Ansen Liu,WC,TX,44,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Zeyue Du,,VA,45,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Jinyu Liu,,WA,50,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Arya Prakash Mirani,,NC,52,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,William Zeng,,NJ,53,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Vishwa Reddy Rakasi,,VA,58,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Nithesh Haribabu,,NC,60,33,64,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,BS U15,Ahwan Mishra,,GA,61,33,64,Round 1
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Brianna Lee,5/8,NCA,56,1,1,Winner
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Sydney Li,5/8,NJ,9,2,2,Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Eva Wang,WC,NCA,29,3,3,Semi Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Meggie Chang,3/4,MD,48,4,4,Semi Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Micah Cruz,1,NY,1,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Carissa M Chen,3/4,IL,17,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Jennifer Xu,,MA,33,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Xinyan Zeng,2,NCA,64,5,8,Quarter Finals
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Tanushri Thokala,,NC,7,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Coco Cenke Tao,,WA,16,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Grace Hu,,TX,23,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Anvitha B Ranganna,,NC,27,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Serena Yang,5/8,TX,40,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Rachel Jiang,,PA,44,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Sasha Suman,WC,VA,49,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Kelly Vance,,CT,58,9,16,Round 3
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Diyaa Sarath,WC,GA,32,17,32,Round 2
2021 NE ORC (U15-U19),2021-11-26/2021-11-28,GS U15,Yelang Lee,WC,IL,41,17,32,Round 2
