tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Don Henley Averia,,,3,1,1,Winner
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Joshua J Yang,,,5,2,2,Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Adrian Mar,,,8,3,3,Semi Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Jacob Chuhua Zhang,,,1,4,4,Semi Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Brandon m Xu,,,2,5,8,Quarter Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Mihir Raja,,,4,5,8,Quarter Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Andrew Yuan,,,6,5,8,Quarter Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Boy's Singles,Nicholas Chiu,,,7,5,8,Quarter Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Girl's Singles,Jennie Gai,,,4,1,1,Winner
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Girl's Singles,Natalie Chi,,,1,2,2,Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Girl's Singles,Sanchita Pandey,,,2,3,3,Semi Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Girl's Singles,Katelin Hanna Ngo,,,3,4,4,Semi Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Joshua YuanJennie Gai,,,6,1,1,Winner
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Joshua J YangAshley Yang,,,2,2,2,Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Jacob Chuhua ZhangKatelin Hanna Ngo,,,4,3,3,Semi Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Adrian MarNatalie Chi,,,8,4,4,Semi Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Henry TangKodi Tang Lee,,,1,5,8,Quarter Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Kelvin ChongChloe Ho,,,3,5,8,Quarter Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Andrew YuanCarryssa Caryn Bun,,,5,5,8,Quarter Finals
2021 Pan Am Junior Selection,2021-08-06/2021-08-08,Mixed Doubles,Nicholas ChiuAshley Huang,,,7,5,8,Quarter Finals
