tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2023 South ORC,2023-01-14/2023-01-16,BS U11,Varish Karri,1,TX,1,1,1,Winner
2023 South ORC,2023-01-14/2023-01-16,BS U11,Sai Ratan Shankar,5/8,GA,40,2,2,Finals
2023 South ORC,2023-01-14/2023-01-16,BS U11,Aditya Namboodiripad,3/4,VA,17,3,3,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,BS U11,Melvin Cui,5/8,IL,56,4,4,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,BS U11,Michael Sun,,NCA,15,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BS U11,Bivab Chandra,5/8,GA,25,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BS U11,Taneesh Musunuru,3/4,GA,48,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BS U11,Ethan Qiu,2,NJ,64,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BS U11,Vedhanth Kumar Kanthala,,TX,7,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Leon Luo,5/8,NJ,9,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Liam Xiao,,NJ,24,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Yashas Cheerlavancha,,GA,31,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Kavin Nagwekar,,TX,34,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Arjun Rajkumar,,GA,41,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Harrison Wenyu Zhang,,NCA,52,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Siddharth Gummadi,,IL,58,9,16,Round 3
2023 South ORC,2023-01-14/2023-01-16,BS U11,Terrance Jiang,,WA,28,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Nihal Reddy Gajjala,,TX,37,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Leo Ye,,NCA,50,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Kennedy Y Wu,,NCA,54,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Kevin Xie,,MD,3,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Wilson Liao,,NCA,5,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Zmy Gao,,TX,8,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Vignan Chandrasekaran,,TX,11,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Gautam Vasanth Raj,,TX,13,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Reyansh Chalamalasetti,,TX,16,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Darmikh Pallabothula,,TX,19,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Sahas Arunkumar,,TX,21,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Joey Wang,,SCA,23,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Aayush Jaladurgam,,TX,27,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Amogh Lanka,,TX,29,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Roger Kung,,WA,32,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Jonathan Loh,,NCA,33,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Skylar Zhen Yu Tan,,TX,36,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Pranav Durbhakula,,TX,38,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Ethan Yin,,TX,42,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,David Zhang,,TX,44,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Yian Yang,,SCA,46,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Adithya Yeluguri,,GA,49,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Derik S Li,,TX,53,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Weston Lee,,TX,57,33,64,Round 1
2023 South ORC,2023-01-14/2023-01-16,BS U11,Aryadit Patra,,TX,60,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,BS U11,Aiden Yanyi Tan,,TX,62,33,64,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Lilian Feng,1,NJ,1,1,1,Winner
2023 South ORC,2023-01-14/2023-01-16,GS U11,Keira Winarto,2,NC,32,2,2,Finals
2023 South ORC,2023-01-14/2023-01-16,GS U11,Sophia Liu,3/4,NCA,9,3,3,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,GS U11,Tanvi Yanala,3/4,VA,24,4,4,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,GS U11,Trisha N Mehta,,MA,7,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,GS U11,Bella Liu,,SCA,13,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,GS U11,Elaine Yan,,TX,20,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,GS U11,Sophia Coco Wang,,NCA,26,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,GS U11,Grace Eunhye Park,,WA,4,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Zelenia Shen,,NCA,11,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Krishnavi Kasu,,GA,16,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Hannah Mei Joines,,TX,17,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Grace Yueyi Cheng,,NCA,22,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Siddhi Thorat,,NCA,30,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Crystal Yao,,NJ,3,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,GS U11,Daisy Xu,,SCA,5,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Chelsie Cheng,,IL,8,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,GS U11,Xirui Wang,,TX,12,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,GS U11,Manvi Jandhyala,,TX,15,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,GS U11,Gowri Ashrita Potnuru,,TX,18,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,GS U11,Zaila Yanni Souza Avendano,,TX,21,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,GS U11,Claire QiuChen Li,,TX,25,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,GS U11,Regina Lee,,NCA,28,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,GS U11,Miura Yan Faye Goh,,TX,29,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,XD U11,Leon LuoLilian Feng,,NJNJ,20,1,1,Winner
2023 South ORC,2023-01-14/2023-01-16,XD U11,Aditya Namboodiripad [3/4]Tanvi Yanala,,VAVA,9,2,2,Finals
2023 South ORC,2023-01-14/2023-01-16,XD U11,Varish Karri [2]Keira Winarto,,TXNC,32,3,3,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,XD U11,Ethan Qiu [1]Adriel Ammy Chandran,,NJNJ,1,4,4,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,XD U11,Taneesh MusunuruKrishnavi Kasu,,GAGA,7,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,XD U11,Yian YangDaisy Xu,,SCASCA,15,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,XD U11,Melvin Cui [3/4]Sophia Liu,,ILNCA,24,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,XD U11,Vignan ChandrasekaranElaine Yan,,TXTX,25,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,XD U11,Leo YeSophia Coco Wang,,NCANCA,17,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,XD U11,Reyansh ChalamalasettiClaire QiuChen Li,,TXTX,22,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,XD U11,Bivab ChandraZaila Yanni Souza Avendano,,GATX,3,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,XD U11,Harrison Wenyu ZhangHannah Mei Joines,,NCATX,5,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,XD U11,Michael SunSiddhi Thorat,,NCANCA,8,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,XD U11,Liam XiaoCrystal Yao,,NJNJ,11,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,XD U11,Kennedy Y WuZelenia Shen,,NCANCA,13,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,XD U11,Nihal Reddy GajjalaTrisha N Mehta,,TXMA,16,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,XD U11,Terrance JiangGrace Yueyi Cheng,,WANCA,18,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,XD U11,Zmy GaoRegina Lee,,TXNCA,21,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,XD U11,Aiden Yanyi TanXirui Wang,,TXTX,26,17,32,Round 1
2023 South ORC,2023-01-14/2023-01-16,XD U11,Weston LeeMiura Yan Faye Goh,,TXTX,28,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,XD U11,Joey WangChelsie Cheng,,SCAIL,30,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,BD U11,Varish Karri [1]Taneesh Musunuru,,TXGA,1,1,1,Winner
2023 South ORC,2023-01-14/2023-01-16,BD U11,Leon Luo [2]Ethan Qiu,,NJNJ,32,2,2,Finals
2023 South ORC,2023-01-14/2023-01-16,BD U11,Aditya Namboodiripad [3/4]Sai Ratan Shankar,,VAGA,9,3,3,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,BD U11,Melvin Cui [3/4]Nihal Reddy Gajjala,,ILTX,24,4,4,Semi Finals
2023 South ORC,2023-01-14/2023-01-16,BD U11,Vedhanth Kumar KanthalaGautam Vasanth Raj,,TXTX,7,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BD U11,Aayush JaladurgamKavin Nagwekar,,TXTX,16,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BD U11,Reyansh ChalamalasettiVignan Chandrasekaran,,TXTX,20,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BD U11,Ethan YinHarrison Wenyu Zhang,,TXNCA,28,5,8,Quarter Finals
2023 South ORC,2023-01-14/2023-01-16,BD U11,Yashas CheerlavanchaAdithya Yeluguri,,GAGA,17,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,BD U11,Terrance JiangRoger Kung,,WAWA,26,9,16,Round 2
2023 South ORC,2023-01-14/2023-01-16,BD U11,Joey WangYian Yang,,SCASCA,3,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,BD U11,Sahas ArunkumarAmogh Lanka,,TXTX,5,17,32,Round 2
2023 South ORC,2023-01-14/2023-01-16,BD U11,Zmy GaoLiam Xiao,,TXNJ,11,17,32,Round 2
