tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Naksh Shetty,,,15,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Iniyan Arun,2,,32,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Tailong Cheng,,,7,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Terrance Jiang,3,,24,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Derek Huang,1,,1,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Kevin Z. Yu,4,,9,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Harshith Vasanth,,,17,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Jhe-An Li,,,26,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Raymond Wang,,,3,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Issac Zhu,,,5,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Kaishi Yang,,,11,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Tejesh Talanki,,,13,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Jia-An Li,,,16,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Marcus Chen,,,18,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Riaan Badwaik,,,20,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Brayden Liu,,,22,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Owen Wang,,,28,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U11,Vidruth Arun,,,30,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U11 - Position 1-4,Shaoxuan Gong,,,4,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U11 - Position 1-4,Ana Paula Almirola,1,,1,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U11 - Position 1-4,Deepika Vaishnavi Venkatraman,,,2,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U11 - Position 1-4,Nina Kuan,,,3,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Iniyan ArunNaksh Shetty,,,5,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Derek Huang [1]Kevin Z. Yu,,,1,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Tailong Cheng [2]Kaishi Yang,,,8,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Vidruth ArunMarcus Chen,,,4,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Tejesh TalankiHarshith Vasanth,,,2,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Riaan BadwaikOwen Wang,,,3,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Brayden LiuRaymond Wang,,,6,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U11,Jhe-An LiJia-An Li,,,7,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Edwin Huang,,,28,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Jonathan Zhang,,,11,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Steven Li,,,21,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Kabir Madiman,,,7,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Aiden Ziran Xu,1,,1,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Alvin Liu,,,16,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Daiwik Reddy,,,18,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Jonathan Loh,2,,32,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Wilson Chen,,,26,9,16,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Deekshith Vasanth,,,3,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Terrance Xie,,,5,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Ethan Xiao-ze Yang,,,8,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Ryan Chu,4,,9,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Brayden Chong,,,13,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Stephen Huang,,,15,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Andy Starostin,,,17,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Ayan Nooji,,,20,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Sean Yang,,,22,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Jaden D'Souza,3,,24,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Vishnu Nair,,,25,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U13,Leonardo Hung,,,30,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Anya Virmani,,,7,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Grace Eunhye Park,2,,16,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Sophia Z Liu,,,10,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Siddhi Thorat,1,,1,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Spriha Garg,,,3,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Elena Zhong,,,5,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Marissa Zhang,,,8,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Riya Shriranga Naik,,,9,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Joanna Deng,,,12,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U13,Shirin Shaik,,,14,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Jaden D'Souza [1]Anya Virmani,,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Jonathan ZhangShaoxuan Gong,,,14,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Jonathan LohAna Paula Almirola,,,9,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Aiden Ziran XuJoanna Deng,,,5,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Wilson ChenSpriha Garg,,,3,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Sean YangRiya Shriranga Naik,,,7,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Daiwik ReddyShirin Shaik,,,10,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Leonardo HungElena Zhong,,,12,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U13,Steven Li [2]Marissa Zhang,,,16,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Edwin Huang [1]Steven Li,,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Daiwik ReddyJonathan Zhang,,,10,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Jaden D'SouzaKabir Madiman,,,8,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Ryan Chu [2]Aiden Ziran Xu,,,16,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Brayden ChongVishnu Nair,,,3,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Jonathan LohEthan Xiao-ze Yang,,,5,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Wilson ChenAlvin Liu,,,7,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Leonardo HungTerrance Jiang,,,9,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Terrance XieIssac Zhu,,,12,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U13,Stephen HuangSean Yang,,,14,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GD U13,Joanna Deng [1]Anya Virmani,,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,GD U13,Shaoxuan GongShirin Shaik,,,3,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GD U13,Ana Paula AlmirolaSophia Z Liu,,,4,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GD U13,Nina KuanDeepika Vaishnavi Venkatraman,,,2,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Kingsley Chong,1,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Nathaniel Volfbeyn,2,,32,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Stanley Jiaye Song,,,15,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Joey Liu,,,20,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Andrew Poh,,,7,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Tao Peng,,,12,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Dhruvan Karthik,4,,24,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Timothy Yung-An Chuang,,,28,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Charlie Chen,,,3,9,16,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Daniel Bicheng Fong,,,17,9,16,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Sanjay Chittella,,,22,9,16,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Derek Royce Chan,,,25,9,16,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Armaan Tickoo,,,29,9,16,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Rehan Palagiri,,,4,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Bhava Nishanth Talanki,,,5,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Nirmalya Routray,,,8,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Darren C Tse,3,,9,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Alex Whyms,,,11,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Suyash B Lal,,,13,17,32,Round 2
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Jonathan Yung-Nien Chuang,,,16,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Sashwin Santhosh,,,18,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Soham Kulkarni,,,21,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,William Runyan Ding,,,26,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BS U15,Vedanth Raman,,,30,17,32,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Stephanie Jiayi Song,1,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Iris Kuan,4,,12,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Celine Ao,3,,5,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Tamara Valueva,2,,16,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Joannah Stephen,,,3,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Amber Chang,,,7,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Kara Liu,,,9,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Milena Sylvia Klein,,,14,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Samyukta Karthik,,,2,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Saina Jeniffersan,,,4,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Aanya Bansal,,,6,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Riya Ajit Velhal,,,8,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Kavya Bansal,,,10,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Adelaide Almeida,,,11,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Tara Karthik,,,13,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GS U15,Elysha Ling,,,15,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,William Geng [1]Stephanie Jiayi Song,,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Kingsley Chong [2]Celine Ao,,,16,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Nathaniel VolfbeynAnya Kuan,,,9,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Joey LiuKara Liu,,,8,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Dhruvan KarthikSamyukta Karthik,,,3,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Derek Royce ChanMilena Sylvia Klein,,,5,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Daniel Bicheng FongAmber Chang,,,7,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Edwin HuangIris Kuan,,,10,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Tao PengTamara Valueva,,,12,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,XD U15,Darren C TseTara Karthik,,,14,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,William Geng [1]Nathaniel Volfbeyn,,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Kingsley ChongStanley Jiaye Song,,,12,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Joey Liu [2]Andrew Poh,,,16,3,3,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Derek Royce ChanNirmalya Routray,,,8,4,4,Semi Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Daniel Bicheng FongDarren C Tse,,,9,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Dhruvan KarthikTao Peng,,,13,5,8,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Jonathan Yung-Nien ChuangTimothy Yung-An Chuang,,,3,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Bhava Nishanth TalankiDeekshith Vasanth,,,5,9,16,Quarter Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Vedanth RamanSashwin Santhosh,,,7,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Charlie ChenSuyash B Lal,,,10,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,BD U15,Sanjay ChittellaRehan Palagiri,,,14,9,16,Round 1
2024 OBA NW OLC,2024-05-10/2024-05-12,GD U15,Celine Ao [1]Stephanie Jiayi Song,,,1,1,1,Winner
2024 OBA NW OLC,2024-05-10/2024-05-12,GD U15,Anya Kuan [2]Iris Kuan,,,4,2,2,Finals
2024 OBA NW OLC,2024-05-10/2024-05-12,GD U15,Amber ChangKara Liu,,,3,3,3,Semi Finals
