tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Shrihayagrivan Karthigayan,1,CA,1,1,1,Winner
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Mingyuan Zang,2,CA,128,2,2,Finals
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Devaansh Mahato,3/4,California,96,3,3,Semi Finals
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Neel Achari,5/8,,49,4,4,Semi Finals
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Chris Lin,9/16,TX,25,5,8,Quarter Finals
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Adrian Zhang,3/4,ILLINOIS,33,5,8,Quarter Finals
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Keaton Ou,5/8,California,80,5,8,Quarter Finals
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Timmy Qinnuo Fan,9/16,CA,104,5,8,Quarter Finals
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Avyukth Reddy Pati,9/16,,9,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Toby Liu,5/8,,17,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Zack Nguyen,9/16,,41,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Nandan Mallela,9/16,California,57,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Kaishi Yang,,WA,66,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Abhinav Yadagiri,9/16,GA,88,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Fonghong Lin,5/8,TX,112,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Eden Wong,9/16,CA,120,9,16,Round 4
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Danny Luo,,CA,5,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Aaron Thomas Nitish,,Texas,13,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Nirav Proddaturi,,CA,23,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Aiden Yu,,CA,31,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Marcus Chen,,CA,37,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Srinivas Shankar,,TX,47,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Nicholas Ma,,,53,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Ayushmaan Senapati,,TX,61,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Franklin Xu Cheng,9/16,TX,72,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Jake Shi,,CA,74,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Ishan Goswami,,WA,84,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Vincent Xiaoyuan Zhang,,,90,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Justin Yang,,CA,97,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Vikram Charapalli,,CA,108,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Lawrence Lu,,California,116,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Aaditya Lanka,,TX,124,17,32,Round 3
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Ethan Li,,NEW JERSEY,63,33,64,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Xintong Darren Lu,,NJ,81,33,64,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Jayden Ma,,CA,3,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Daniel Xiao,,,7,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Mason Lee,,,11,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Eeshaan Ayyagari,,,15,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Devaansh Surpur,,TX,19,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Sean Luo,,CA,21,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Tanush Jaltar,,TX,27,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,William Lin,,California,29,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Tejesh Talanki,,Oregon,32,65,128,Round 1
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Alvin Zha,,CA,35,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Tatva Chandrachood,,CA,39,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Eeshan Ganesh,,CA,43,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Kevin Huang,,California,45,65,128,Round 2
2025 YONEX Synergy NorCal ORC,2025-11-08/2025-11-10,BS U11,Mingke Ding,,CA,51,65,128,Round 2
