tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Yian Yang,1,CA,1,1,1,Winner
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Yichen Lin,,AZ,20,2,2,Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Aiden Ziran Xu,,CA,16,3,3,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Leslie Wang,,CA,28,4,4,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Joey Wang,,CA,5,5,8,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Egbert Zhao,,CA,11,5,8,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Eason Chin,3/4,CA,24,5,8,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Allen Wu,2,CA,32,5,8,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Rayansh Maheshwari,,CA,17,9,16,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Keaton Ou,,CA,3,17,32,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Alexander Tran,,CA,7,17,32,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Evan Zhou,3/4,WA,9,17,32,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Eden Wong,,CA,13,17,32,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Iniyan Arun,,CA,15,17,32,Round 1
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Evan Lu,,CA,18,17,32,Round 1
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Jaydon Yi,,CA,22,17,32,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Ryan Li*,,CA,26,17,32,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U11,Naksh Shetty,,CA,30,17,32,Round 2
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Daisy Xu,2,CA,16,1,1,Winner
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Bella Liu,1,CA,1,2,2,Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Yuki Guan,,CA,7,3,3,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Olivia Wang,,CA,10,4,4,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Kandice Chu,,CA,14,5,8,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Crystal Sun,,CA,3,9,16,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Nova Zhang,,CA,5,9,16,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Isabel Wang,,CA,8,9,16,Round 1
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Beini Wei,,CA,9,9,16,Round 1
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Shriya Rao,,CA,12,9,16,Quarter Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,GS U11,Angie Lu,,CA,13,9,16,Round 1
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,XD U11,Yian Yang [1]Daisy Xu,,CACA,1,1,1,Winner
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,XD U11,Eason Chin [2]Yuki Guan,,CACA,4,2,2,Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,XD U11,Ryan Li*Kandice Chu,,CACA,2,3,3,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,XD U11,Joey WangAngie Lu,,CACA,3,4,4,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BD U11,Eason Chin [1]Allen Wu,,CACA,1,1,1,Winner
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BD U11,Keaton OuNaksh Shetty,,CACA,3,2,2,Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BD U11,Iniyan ArunAiden Ziran Xu,,CACA,4,3,3,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BD U11,Eden WongJaydon Yi,,CACA,2,4,4,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U13,Nathaniel Volfbeyn,3/4,WA,9,1,1,Winner
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U13,Carsten Lam,2,CA,32,2,2,Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U13,Jonathan Wu,3/4,NJ,24,3,3,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U13,Anish Sai Gunupudi,,NC,4,4,4,Semi Finals
2023 Dave Freeman Jr OLC,2023-02-25/2023-02-26,BS U13,Zhenbang Yang,,CA,8,5,8,Quarter Finals
