tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Jeremy Wang,,California,5,1,1,Winner
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Leslie Wang,2,ca,32,2,2,Finals
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Aiden Wu,,,14,3,3,Semi Finals
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Junjie Lao,,California,20,4,4,Semi Finals
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Eason Chin,1,,1,5,8,Quarter Finals
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Evan Lu,,CA,12,5,8,Quarter Finals
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Allen Wu,3/4,California,24,5,8,Quarter Finals
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Ryan Li,,,28,5,8,Quarter Finals
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Aiden Liu,,California,4,9,16,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Mingyuan Zang,,CA,7,9,16,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,William Lin,,California,16,9,16,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Danny Luo,,CA,18,9,16,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Rayansh Maheshwari,,CA,21,9,16,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Siming(Alan) Qu,,,25,9,16,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Boqian Zheng,,,30,9,16,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Henry Wang,,CA,3,17,32,Round 1
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Xianxuan He,,,8,17,32,Round 1
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Egbert Zhao,3/4,California,9,17,32,Round 2
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Michael Chen,,CA,11,17,32,Round 1
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Keaton Ou,,California,13,17,32,Round 1
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Joseph Paul Flowerhill,,California,15,17,32,Round 1
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Albert Hu,,CA,17,17,32,Round 1
2023 SoCal CRC (SGVBC),2023-12-02/2023-12-03,BS U11,Eric Shunqi Liu,,CA,19,17,32,Round 1
