tournament,dates,event,player,seed,state,draw_pos,rank_lo,rank_hi,elim_round
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Ketan Dubey,1,IL,1,1,1,Winner
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Melvin Cui,WC,IL,12,2,2,Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Jack Richards,WC,Illinois,5,3,3,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Siddharth Gummadi,2,IL,16,4,4,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Shashank Vandavasi,,IL,7,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Steven Lei,,IL,9,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Jonathan Yan,,IL,3,9,16,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Andy Tang,,,8,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Vivaan Khullar,,IL,10,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,BS U11,Lucas Lu,,IL,14,9,16,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Srinivas Raghav Subash,1,Illinois,1,1,1,Winner
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Brendan E Chen,2,,16,2,2,Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,George JINXIAN An,WC,IL,12,3,3,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Luke Han,WC,USA,7,4,4,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Lucas JinHe Prytz,,IL,4,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Neal Vijay,,,14,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Vishaan Dharia,,Illinois,3,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Pranav Gyajangi,,IL,5,9,16,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Kerrick Linn Hu,,IL,8,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Edison Lin,,,9,9,16,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U13,Conner H Jia,,IL,13,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,GS U13,Ishi Reddy,1,IL,1,1,1,Winner
2022 Midwest CRC,2022-02-26/2022-02-27,GS U13,Clarinda Jin,2,,4,2,2,Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U13,Emma Lu,,IL,3,3,3,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U13,Sraavya Aduri,,,2,4,4,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Vincent Chen,1,IL,1,1,1,Winner
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Eli Cui,2,IL,32,2,2,Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Benson Liang,3/4,MI,24,3,3,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Tirth Brahmbhatt,3/4,IL,9,4,4,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Samuel Burton,WC,IL,5,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Wesley Deheck,WC,,13,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Aaron Jin,WC,,20,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Eddy Li,WC,IL,28,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Vedaant Sreedharan,,MO,16,9,16,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Zach Dinkel,,IL,18,9,16,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Ziyue Ge,,,3,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Aryan Ramesh,,Illinois,7,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Aadit Bhushan Naik,,Illinois,11,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Aaron Fu,,IL,15,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Lincloln Ryniec,,IL,17,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Shanmukh Ayyalasomayajula,,ILLINOIS,22,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Matthew L Ponta,,IL,26,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,BS U15,Felix Zhang,,MO,30,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Aditi Gummadi,1,il,1,1,1,Winner
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Sophia Lin,2,Illinois,32,2,2,Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Veronica Ornatsky,3/4,IL,9,3,3,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Zoey Tian,WC,IL,18,4,4,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Nishtha Dubey,,IL,8,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Vivian Liu,WC,,13,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Nivedya S Nair,3/4,,24,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Charlotte Richards,WC,Illinois,25,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Selina Lei,,IL,11,9,16,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Seoyoung Lee,,,15,9,16,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Alina Aronova,,IL,22,9,16,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Navya Saxena,,Illinois,3,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Anushka Mandadi,,IL,5,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Tiffany C Sun,WC,,7,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Callie Wu,,,12,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Aditi Allampati,,,16,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Angela Zhang,,Illinois,17,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Katie Moy,,,20,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Jill Wang,,IL,21,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Kelly Linn Hu,,IL,26,17,32,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Brianna Wang,,ILLINOIS,28,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,GS U15,Esha Mehta,,,30,17,32,Round 2
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Justin Xia [1]Luna Han,,IllinoisUSA,1,1,1,Winner
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Prabhat Mandava [3/4]Aditi Gummadi,,ILil,12,2,2,Finals
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Eli Cui [WC]Nishtha Dubey,,ILIL,7,3,3,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Vincent Chen [2]Ishi Reddy,,ILIL,16,4,4,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Eddy Li [WC]Charlotte Richards,,ILIllinois,3,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Brendan E Chen [3/4]Tiffany C Sun,,,5,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Tirth Brahmbhatt [WC]Veronica Ornatsky,,ILIL,10,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Benson Liang [WC]Sophia Lin,,MIIllinois,14,5,8,Quarter Finals
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Aadit Bhushan NaikAngela Zhang,,IllinoisIllinois,2,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Matthew L PontaVivian Liu,,IL,4,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Wesley DeheckEsha Mehta,,,6,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Lucas JinHe PrytzSeoyoung Lee,,IL,8,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Samuel BurtonAnushka Mandadi,,ILIL,9,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Aryan RameshSelina Lei,,IllinoisIL,11,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Shanmukh AyyalasomayajulaAlina Aronova,,ILLINOISIL,13,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,XD U15,Aaron JinZoey Tian,,IL,15,9,16,Round 1
2022 Midwest CRC,2022-02-26/2022-02-27,BD U15,Eli Cui [1]Benson Liang,,ILMI,1,1,1,Winner
2022 Midwest CRC,2022-02-26/2022-02-27,BD U15,Tirth Brahmbhatt [2]Aaron Jin,,IL,4,2,2,Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BD U15,Vedaant SreedharanFelix Zhang,,MOMO,2,3,3,Semi Finals
2022 Midwest CRC,2022-02-26/2022-02-27,BD U15,Shanmukh AyyalasomayajulaWesley Deheck,,ILLINOIS,3,4,4,Semi Finals
